time_step,state,pattern,mapped_prev,mapped_current,mapped_next,status,mapped_to,levenshtein_distance,transition_prev_cur,prob_prev_cur,transition_cur_next,prob_cur_next,probability,confidence_score,decision
647,abbb,bbbb,abbb,bbbb,bbba,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbba,0.20229007633587787,0.10596146855688841,0.10596146855688841,normal
648,bbbb,bbba,bbbb,bbba,bbab,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbab,0.3958333333333333,0.08007315521628498,0.08007315521628498,anomaly
649,bbba,bbab,bbba,bbab,babb,seen,,,bbba -> bbab,0.3958333333333333,bbab -> babb,0.6233766233766234,0.24675324675324672,0.24675324675324672,normal
650,bbab,babb,bbab,babb,abbb,seen,,,bbab -> babb,0.6233766233766234,babb -> abbb,0.5822784810126582,0.36297879335854016,0.36297879335854016,normal
651,babb,abbb,babb,abbb,bbba,seen,,,babb -> abbb,0.5822784810126582,abbb -> bbba,0.2761904761904762,0.16081977094635325,0.16081977094635325,normal
652,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
653,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
654,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
655,baab,aabb,baab,aabb,abba,seen,,,baab -> aabb,0.6,aabb -> abba,0.3076923076923077,0.18461538461538463,0.18461538461538463,normal
656,aabb,abba,aabb,abba,bbaa,seen,,,aabb -> abba,0.3076923076923077,abba -> bbaa,0.673469387755102,0.20722135007849293,0.20722135007849293,normal
657,abba,bbaa,abba,bbaa,baaa,seen,,,abba -> bbaa,0.673469387755102,bbaa -> baaa,0.660377358490566,0.444743935309973,0.444743935309973,normal
658,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
659,baaa,aaab,baaa,aaab,aabc,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabc,0.05384615384615385,0.014542391914654689,0.014542391914654689,anomaly
660,aaab,aabc,aaab,aabc,abcb,seen,,,aaab -> aabc,0.05384615384615385,aabc -> abcb,0.47368421052631576,0.025506072874493926,0.025506072874493926,anomaly
661,aabc,abcb,aabc,abcb,bcbc,seen,,,aabc -> abcb,0.47368421052631576,abcb -> bcbc,0.23076923076923078,0.10931174089068826,0.10931174089068826,normal
662,abcb,bcbc,abcb,bcbc,cbcc,seen,,,abcb -> bcbc,0.23076923076923078,bcbc -> cbcc,0.5111111111111111,0.11794871794871795,0.11794871794871795,normal
663,bcbc,cbcc,bcbc,cbcc,bccb,seen,,,bcbc -> cbcc,0.5111111111111111,cbcc -> bccb,0.28205128205128205,0.14415954415954416,0.14415954415954416,normal
664,cbcc,bccb,cbcc,bccb,ccbc,seen,,,cbcc -> bccb,0.28205128205128205,bccb -> ccbc,0.3194444444444444,0.0900997150997151,0.0900997150997151,anomaly
665,bccb,ccbc,bccb,ccbc,cbcc,seen,,,bccb -> ccbc,0.3194444444444444,ccbc -> cbcc,0.620253164556962,0.1981364275668073,0.1981364275668073,normal
666,ccbc,cbcc,ccbc,cbcc,bccc,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccc,0.7051282051282052,0.4373580006491399,0.4373580006491399,normal
667,cbcc,bccc,cbcc,bccc,cccb,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccb,0.29333333333333333,0.20683760683760685,0.20683760683760685,normal
668,bccc,cccb,bccc,cccb,ccbc,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbc,0.3708609271523179,0.10878587196467991,0.10878587196467991,normal
669,cccb,ccbc,cccb,ccbc,cbcc,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcc,0.620253164556962,0.23002766367675412,0.23002766367675412,normal
670,ccbc,cbcc,ccbc,cbcc,bccb,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccb,0.28205128205128205,0.17494320025965596,0.17494320025965596,normal
671,cbcc,bccb,cbcc,bccb,ccbc,seen,,,cbcc -> bccb,0.28205128205128205,bccb -> ccbc,0.3194444444444444,0.0900997150997151,0.0900997150997151,anomaly
672,bccb,ccbc,bccb,ccbc,cbcb,seen,,,bccb -> ccbc,0.3194444444444444,ccbc -> cbcb,0.35443037974683544,0.11322081575246132,0.11322081575246132,normal
673,ccbc,cbcb,ccbc,cbcb,bcbc,seen,,,ccbc -> cbcb,0.35443037974683544,cbcb -> bcbc,0.46,0.1630379746835443,0.1630379746835443,normal
674,cbcb,bcbc,cbcb,bcbc,cbcc,seen,,,cbcb -> bcbc,0.46,bcbc -> cbcc,0.5111111111111111,0.2351111111111111,0.2351111111111111,normal
675,bcbc,cbcc,bcbc,cbcc,bccc,seen,,,bcbc -> cbcc,0.5111111111111111,cbcc -> bccc,0.7051282051282052,0.3603988603988604,0.3603988603988604,normal
676,cbcc,bccc,cbcc,bccc,cccc,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccc,0.6866666666666666,0.4841880341880342,0.4841880341880342,normal
677,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
678,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
679,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
680,cccc,cccb,cccc,cccb,ccba,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccba,0.10596026490066225,0.017831500889431834,0.017831500889431834,anomaly
681,cccb,ccba,cccb,ccba,cbab,seen,,,cccb -> ccba,0.10596026490066225,ccba -> cbab,0.5,0.052980132450331126,0.052980132450331126,anomaly
682,ccba,cbab,ccba,cbab,babb,seen,,,ccba -> cbab,0.5,cbab -> babb,0.38461538461538464,0.19230769230769232,0.19230769230769232,normal
683,cbab,babb,cbab,babb,abbc,seen,,,cbab -> babb,0.38461538461538464,babb -> abbc,0.22784810126582278,0.08763388510223953,0.08763388510223953,anomaly
684,babb,abbc,babb,abbc,bbcc,seen,,,babb -> abbc,0.22784810126582278,abbc -> bbcc,0.4411764705882353,0.10052122114668652,0.10052122114668652,normal
685,abbc,bbcc,abbc,bbcc,bccb,seen,,,abbc -> bbcc,0.4411764705882353,bbcc -> bccb,0.3387096774193548,0.14943074003795065,0.14943074003795065,normal
686,bbcc,bccb,bbcc,bccb,ccbc,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccbc,0.3194444444444444,0.10819892473118278,0.10819892473118278,normal
687,bccb,ccbc,bccb,ccbc,cbcc,seen,,,bccb -> ccbc,0.3194444444444444,ccbc -> cbcc,0.620253164556962,0.1981364275668073,0.1981364275668073,normal
688,ccbc,cbcc,ccbc,cbcc,bccc,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccc,0.7051282051282052,0.4373580006491399,0.4373580006491399,normal
689,cbcc,bccc,cbcc,bccc,cccc,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccc,0.6866666666666666,0.4841880341880342,0.4841880341880342,normal
690,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
691,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
692,cccc,cccb,cccc,cccb,ccbb,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbb,0.5231788079470199,0.08804303564156969,0.08804303564156969,anomaly
693,cccb,ccbb,cccb,ccbb,cbbb,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbb,0.525,0.27466887417218544,0.27466887417218544,normal
694,ccbb,cbbb,ccbb,cbbb,bbbc,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbc,0.34375,0.18046875,0.18046875,normal
695,cbbb,bbbc,cbbb,bbbc,bbcc,seen,,,cbbb -> bbbc,0.34375,bbbc -> bbcc,0.7238095238095238,0.2488095238095238,0.2488095238095238,normal
696,bbbc,bbcc,bbbc,bbcc,bccc,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccc,0.6451612903225806,0.466973886328725,0.466973886328725,normal
697,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
698,bccc,cccc,bccc,cccc,cccb,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccb,0.16828478964401294,0.11555555555555555,0.11555555555555555,normal
699,cccc,cccb,cccc,cccb,ccbb,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbb,0.5231788079470199,0.08804303564156969,0.08804303564156969,anomaly
700,cccb,ccbb,cccb,ccbb,cbba,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbba,0.18333333333333332,0.09591611479028697,0.09591611479028697,anomaly
701,ccbb,cbba,ccbb,cbba,bbac,seen,,,ccbb -> cbba,0.18333333333333332,cbba -> bbac,0.1,0.018333333333333333,0.018333333333333333,anomaly
702,cbba,bbac,cbba,bbac,bacc,seen,,,cbba -> bbac,0.1,bbac -> bacc,0.5833333333333334,0.05833333333333334,0.05833333333333334,anomaly
703,bbac,bacc,bbac,bacc,accc,seen,,,bbac -> bacc,0.5833333333333334,bacc -> accc,0.4,0.23333333333333336,0.23333333333333336,normal
704,bacc,accc,bacc,accc,cccc,seen,,,bacc -> accc,0.4,accc -> cccc,0.625,0.25,0.25,normal
705,accc,cccc,accc,cccc,cccc,seen,,,accc -> cccc,0.625,cccc -> cccc,0.8252427184466019,0.5157766990291262,0.5157766990291262,normal
706,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
707,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
708,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
709,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
710,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
711,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
712,cccb,ccbc,cccb,ccbc,cbcb,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcb,0.35443037974683544,0.13144437924385952,0.13144437924385952,normal
713,ccbc,cbcb,ccbc,cbcb,bcbc,seen,,,ccbc -> cbcb,0.35443037974683544,cbcb -> bcbc,0.46,0.1630379746835443,0.1630379746835443,normal
714,cbcb,bcbc,cbcb,bcbc,cbcc,seen,,,cbcb -> bcbc,0.46,bcbc -> cbcc,0.5111111111111111,0.2351111111111111,0.2351111111111111,normal
715,bcbc,cbcc,bcbc,cbcc,bccc,seen,,,bcbc -> cbcc,0.5111111111111111,cbcc -> bccc,0.7051282051282052,0.3603988603988604,0.3603988603988604,normal
716,cbcc,bccc,cbcc,bccc,cccc,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccc,0.6866666666666666,0.4841880341880342,0.4841880341880342,normal
717,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
718,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
719,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
720,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
721,cccc,cccb,cccc,cccb,ccbb,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbb,0.5231788079470199,0.08804303564156969,0.08804303564156969,anomaly
722,cccb,ccbb,cccb,ccbb,cbbb,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbb,0.525,0.27466887417218544,0.27466887417218544,normal
723,ccbb,cbbb,ccbb,cbbb,bbbb,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbb,0.5104166666666666,0.26796875,0.26796875,normal
724,cbbb,bbbb,cbbb,bbbb,bbba,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbba,0.20229007633587787,0.10325222646310432,0.10325222646310432,normal
725,bbbb,bbba,bbbb,bbba,bbab,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbab,0.3958333333333333,0.08007315521628498,0.08007315521628498,anomaly
726,bbba,bbab,bbba,bbab,babb,seen,,,bbba -> bbab,0.3958333333333333,bbab -> babb,0.6233766233766234,0.24675324675324672,0.24675324675324672,normal
727,bbab,babb,bbab,babb,abbc,seen,,,bbab -> babb,0.6233766233766234,babb -> abbc,0.22784810126582278,0.14203518000986354,0.14203518000986354,normal
728,babb,abbc,babb,abbc,bbcc,seen,,,babb -> abbc,0.22784810126582278,abbc -> bbcc,0.4411764705882353,0.10052122114668652,0.10052122114668652,normal
729,abbc,bbcc,abbc,bbcc,bccb,seen,,,abbc -> bbcc,0.4411764705882353,bbcc -> bccb,0.3387096774193548,0.14943074003795065,0.14943074003795065,normal
730,bbcc,bccb,bbcc,bccb,ccbb,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccbb,0.5138888888888888,0.17405913978494622,0.17405913978494622,normal
731,bccb,ccbb,bccb,ccbb,cbbb,seen,,,bccb -> ccbb,0.5138888888888888,ccbb -> cbbb,0.525,0.26979166666666665,0.26979166666666665,normal
732,ccbb,cbbb,ccbb,cbbb,bbbb,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbb,0.5104166666666666,0.26796875,0.26796875,normal
733,cbbb,bbbb,cbbb,bbbb,bbbb,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbb,0.6030534351145038,0.30780852417302795,0.30780852417302795,normal
734,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
735,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
736,bbbb,bbbb,bbbb,bbbb,bbbc,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbc,0.1946564885496183,0.1173882640871744,0.1173882640871744,normal
737,bbbb,bbbc,bbbb,bbbc,bbcc,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcc,0.7238095238095238,0.14089422028353324,0.14089422028353324,normal
738,bbbc,bbcc,bbbc,bbcc,bccc,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccc,0.6451612903225806,0.466973886328725,0.466973886328725,normal
739,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
740,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
741,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
742,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
743,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
744,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
745,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
746,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
747,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
748,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
749,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
750,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
751,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
752,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
753,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
754,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
755,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
756,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
757,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
758,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
759,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
760,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
761,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
762,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
763,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
764,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
765,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
766,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
767,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
768,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
769,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
770,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
771,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
772,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
773,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
774,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
775,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
776,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
777,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
778,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
779,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
780,cccb,ccbc,cccb,ccbc,cbcc,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcc,0.620253164556962,0.23002766367675412,0.23002766367675412,normal
781,ccbc,cbcc,ccbc,cbcc,bccc,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccc,0.7051282051282052,0.4373580006491399,0.4373580006491399,normal
782,cbcc,bccc,cbcc,bccc,cccc,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccc,0.6866666666666666,0.4841880341880342,0.4841880341880342,normal
783,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
784,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
785,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
786,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
787,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
788,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
789,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
790,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
791,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
792,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
793,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
794,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
795,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
796,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
797,cccb,ccbc,cccb,ccbc,cbcc,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcc,0.620253164556962,0.23002766367675412,0.23002766367675412,normal
798,ccbc,cbcc,ccbc,cbcc,bccc,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccc,0.7051282051282052,0.4373580006491399,0.4373580006491399,normal
799,cbcc,bccc,cbcc,bccc,cccc,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccc,0.6866666666666666,0.4841880341880342,0.4841880341880342,normal
800,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
801,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
802,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
803,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
804,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
805,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
806,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
807,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
808,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
809,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
